event_date,event_location,fighter_1,fighter_2,result,method_main,method_detail,round,time,fighter_1_kd,fighter_1_str,fighter_1_td,fighter_1_sub,fighter_2_kd,fighter_2_str,fighter_2_td,fighter_2_sub,weight_class,fighter_1_record,fighter_1_height,fighter_1_weight,fighter_1_reach,fighter_1_stance,fighter_1_dob,fighter_1_slpm,fighter_1_str_acc,fighter_1_sapm,fighter_1_str_def,fighter_1_td_avg,fighter_1_td_acc,fighter_1_td_def,fighter_1_sub_avg,fighter_2_record,fighter_2_height,fighter_2_weight,fighter_2_reach,fighter_2_stance,fighter_2_dob,fighter_2_slpm,fighter_2_str_acc,fighter_2_sapm,fighter_2_str_def,fighter_2_td_avg,fighter_2_td_acc,fighter_2_td_def,fighter_2_sub_avg,fighter_1_born,fighter_1_gym,fighter_2_born,fighter_2_gym,fighter_1_ufcwins,fighter_1_ufcloss,fighter_2_ufcwins,fighter_2_ufcloss,fighter_1_active,fighter_2_active,fighter_1_wins,fighter_2_wins,fighter_1_age_at_fight,fighter_1_age_gap,fighter_1_current_age,fighter_1_draws,fighter_1_ig,fighter_1_losses,fighter_1_open_odds,fighter_1_reachheightadv,fighter_2_age_at_fight,fighter_2_current_age,fighter_2_draws,fighter_2_ig,fighter_2_losses,fighter_2_open_odds
10/16/1998,"Sao Paulo, Brazil",Pat Miletich,Mikey Burnett,win,S-DEC,,3,3:00,0,19,1,0,0,24,2,2,Lightweight,,"5' 10""",170 lbs.,--,Orthodox,3/9/1968,1.79,45%,1.66,63%,1.96,100%,54%,1,,"5' 6""",170 lbs.,--,Orthodox,4/12/1974,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,2,0,1,0,FALSE,FALSE,29,5,30,6,57,2,#N/A,7,,,24,51,0,#N/A,2,
10/16/1998,"Sao Paulo, Brazil",Tsuyoshi Kohsaka,Pete Williams,win,U-DEC,,2,3:00,0,14,3,5,0,13,0,0,Heavyweight,,"5' 11""",225 lbs.,--,Orthodox,3/6/1970,1.88,38%,4.41,54%,1.32,20%,33%,0.4,,"6' 3""",235 lbs.,--,Orthodox,7/10/1975,0.61,62%,2.77,40%,1.84,40%,16%,0.9,#N/A,#N/A,#N/A,#N/A,1,0,1,0,FALSE,FALSE,27,12,28,5,55,2,#N/A,19,,,23,49,0,#N/A,6,
10/16/1998,"Sao Paulo, Brazil",Ebenezer Fontes Braga,Jeremy Horn,win,SUB,Guillotine Choke,1,3:27,0,9,1,1,0,3,0,0,Middleweight,,"6' 0""",199 lbs.,--,Orthodox,4/14/1969,2.42,50%,0.42,71%,0,0%,90%,0.6,,"6' 1""",185 lbs.,"74""",Orthodox,8/25/1975,1.19,39%,1.99,55%,1.83,38%,29%,1.1,#N/A,#N/A,#N/A,#N/A,0,0,0,1,FALSE,FALSE,13,91,29,6,56,2,#N/A,7,,,23,49,5,#N/A,22,
10/16/1998,"Sao Paulo, Brazil",Tulio Palhares,Adriano Santos,win,KO/TKO,Punches,1,9:00,0,31,4,0,0,11,2,0,Middleweight,,--,180 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0,,--,--,--,,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,FALSE,FALSE,2,0,Unknown,,Unknown,0,#N/A,16,,,Unknown,Unknown,0,#N/A,1,
10/16/1998,"Sao Paulo, Brazil",Cesar Marscucci,Paulo Santos,win,KO/TKO,,1,10:27,--,--,--,--,--,--,--,--,Lightweight,,--,--,--,,--,0,0%,0,0%,0,0%,0%,0,,--,--,--,,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,FALSE,FALSE,3,0,Unknown,,Unknown,0,#N/A,2,,,Unknown,Unknown,0,#N/A,3,
5/15/1998,"Mobile, Alabama, USA",Frank Shamrock,Jeremy Horn,win,SUB,Kneebar,2,1:28,0,20,0,3,0,14,5,0,Middleweight,,"5' 10""",185 lbs.,--,Orthodox,12/8/1972,4.75,53%,4.66,57%,0.35,50%,37%,1.1,,"6' 1""",185 lbs.,"74""",Orthodox,8/25/1975,1.19,39%,1.99,55%,1.83,38%,29%,1.1,#N/A,#N/A,#N/A,#N/A,2,0,0,0,FALSE,FALSE,23,91,25,3,52,2,#N/A,10,,,22,49,5,#N/A,22,
5/15/1998,"Mobile, Alabama, USA",Pete Williams,Mark Coleman,win,KO/TKO,Kick,2,0:38,1,22,0,1,0,26,3,0,Heavyweight,,"6' 3""",235 lbs.,--,Orthodox,7/10/1975,0.61,62%,2.77,40%,1.84,40%,16%,0.9,,"6' 1""",205 lbs.,"75""",Orthodox,12/20/1964,1.88,52%,2.62,40%,3.89,40%,50%,0.8,#N/A,#N/A,#N/A,#N/A,0,0,6,1,FALSE,FALSE,12,16,22,-11,49,0,#N/A,6,,,33,60,0,#N/A,10,
5/15/1998,"Mobile, Alabama, USA",Dan Henderson,Carlos Newton,win,S-DEC,,2,3:00,0,28,3,0,2,20,2,1,Middleweight,,"5' 11""",185 lbs.,"74""",Orthodox,8/24/1970,2.44,47%,2.7,51%,1.52,52%,57%,0.3,,"5' 9""",170 lbs.,--,Orthodox,8/17/1976,0.65,41%,1.55,44%,2.47,70%,43%,0.9,United States,Team Quest,#N/A,#N/A,0,0,0,0,FALSE,FALSE,32,16,27,6,54,0,1751,15,,,21,48,0,#N/A,14,
5/15/1998,"Mobile, Alabama, USA",David Abbott,Hugo Duarte,win,KO/TKO,Punches,1,0:43,0,11,0,0,0,0,1,0,Heavyweight,,"6' 0""",265 lbs.,--,Switch,4/26/1965,1.35,30%,3.55,38%,1.07,33%,66%,0,,"6' 0""",240 lbs.,--,Orthodox,8/9/1968,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,7,6,0,0,FALSE,FALSE,10,6,33,4,60,0,#N/A,15,,,29,56,0,#N/A,3,
5/15/1998,"Mobile, Alabama, USA",Mike van Arsdale,Joe Pardo,win,SUB,Keylock,1,11:01,0,27,1,1,0,4,0,1,Heavyweight,,"6' 2""",205 lbs.,--,Switch,6/20/1965,1.52,41%,1.91,41%,1.06,14%,37%,0,,"6' 1""",210 lbs.,--,Southpaw,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,FALSE,FALSE,8,4,32,,59,0,#N/A,5,,,Unknown,Unknown,0,#N/A,6,
5/15/1998,"Mobile, Alabama, USA",Carlos Newton,Bob Gilstrap,win,SUB,Triangle Choke,1,0:52,0,1,1,3,0,0,0,0,Middleweight,,"5' 9""",170 lbs.,--,Orthodox,8/17/1976,0.65,41%,1.55,44%,2.47,70%,43%,0.9,,"6' 3""",200 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,1,0,0,FALSE,FALSE,16,5,21,,48,0,#N/A,14,,,Unknown,Unknown,0,#N/A,7,
5/15/1998,"Mobile, Alabama, USA",Dan Henderson,Allan Goes,win,U-DEC,,2,3:00,1,31,1,1,1,36,0,0,Middleweight,,"5' 11""",185 lbs.,"74""",Orthodox,8/24/1970,2.44,47%,2.7,51%,1.52,52%,57%,0.3,,"6' 0""",205 lbs.,--,Orthodox,4/20/1971,0.64,52%,1.35,41%,1.75,40%,0%,2.6,United States,Team Quest,#N/A,#N/A,1,0,0,0,FALSE,FALSE,32,10,27,0,54,0,1751,15,,,27,54,2,#N/A,5,
5/15/1998,"Mobile, Alabama, USA",Andre Roberts,Harry Moskowitz,win,U-DEC,,2,3:00,--,--,--,--,--,--,--,--,Heavyweight,,"6' 2""",345 lbs.,--,Orthodox,2/24/1965,0,0%,0,0%,0,0%,0%,0,,"6' 5""",275 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,0,0,1,FALSE,FALSE,14,6,33,,60,1,#N/A,2,,,Unknown,Unknown,0,#N/A,12,
5/15/1998,"Mobile, Alabama, USA",Chuck Liddell,Noe Hernandez,win,U-DEC,,1,12:00,0,46,2,0,0,9,1,0,Middleweight,,"6' 2""",205 lbs.,"76""",Orthodox,12/17/1969,2.97,35%,2.71,56%,0.44,75%,81%,0,,--,--,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,FALSE,FALSE,21,5,28,,55,0,#N/A,8,,,Unknown,Unknown,0,#N/A,5,
3/13/1998,"New Orleans, Louisiana, USA",Frank Shamrock,Igor Zinoviev,win,KO/TKO,Slam,1,0:22,0,2,1,0,0,0,0,0,Middleweight,,"5' 10""",185 lbs.,--,Orthodox,12/8/1972,4.75,53%,4.66,57%,0.35,50%,37%,1.1,,"6' 1""",199 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,1,0,0,0,FALSE,FALSE,23,4,25,,52,2,#N/A,10,,,Unknown,Unknown,2,#N/A,1,
3/13/1998,"New Orleans, Louisiana, USA",Tsuyoshi Kohsaka,Kimo Leopoldo,win,U-DEC,,2,3:00,0,45,0,0,0,13,2,2,Heavyweight,,"5' 11""",225 lbs.,--,Orthodox,3/6/1970,1.88,38%,4.41,54%,1.32,20%,33%,0.4,,"6' 3""",235 lbs.,--,Orthodox,1/5/1968,0.76,83%,2.12,30%,4.55,100%,0%,2.3,#N/A,#N/A,#N/A,#N/A,0,0,1,2,FALSE,FALSE,27,10,28,-2,55,2,#N/A,19,,,30,57,1,#N/A,7,
3/13/1998,"New Orleans, Louisiana, USA",Pat Miletich,Chris Brennan,win,SUB,Shoulder Choke,1,9:02,0,6,0,1,0,2,1,1,Lightweight,,"5' 10""",170 lbs.,--,Orthodox,3/9/1968,1.79,45%,1.66,63%,1.96,100%,54%,1,,"5' 8""",170 lbs.,--,Orthodox,10/12/1971,0.6,40%,0.97,50%,0,0%,25%,2.1,#N/A,#N/A,#N/A,#N/A,0,0,0,0,FALSE,FALSE,29,21,30,4,57,2,#N/A,7,,,26,53,1,#N/A,13,
3/13/1998,"New Orleans, Louisiana, USA",Jerry Bohlander,Kevin Jackson,win,SUB,Armbar,1,10:23,0,5,0,2,0,18,2,0,Middleweight,,"5' 11""",199 lbs.,--,Orthodox,2/12/1974,0,0%,0,0%,0,0%,0%,0,,"5' 10""",199 lbs.,--,Switch,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,4,1,2,1,FALSE,FALSE,11,4,24,,51,0,#N/A,4,,,Unknown,Unknown,0,#N/A,2,
3/13/1998,"New Orleans, Louisiana, USA",Pat Miletich,Townsend Saunders,win,S-DEC,,2,3:00,0,18,0,1,0,13,2,0,Lightweight,,"5' 10""",170 lbs.,--,Orthodox,3/9/1968,1.79,45%,1.66,63%,1.96,100%,54%,1,,"5' 5""",170 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,1,0,0,0,FALSE,FALSE,29,0,30,,57,2,#N/A,7,,,Unknown,Unknown,0,#N/A,2,
3/13/1998,"New Orleans, Louisiana, USA",Mikey Burnett,Eugenio Tadeu,win,KO/TKO,Punches,1,9:45,0,42,1,1,0,6,0,0,Lightweight,,"5' 6""",170 lbs.,--,Orthodox,4/12/1974,0,0%,0,0%,0,0%,0%,0,,"5' 8""",160 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,FALSE,FALSE,5,2,23,,51,0,#N/A,2,,,Unknown,Unknown,0,#N/A,3,
3/13/1998,"New Orleans, Louisiana, USA",Chris Brennan,Courtney Turner,win,SUB,Armbar,1,1:20,--,--,--,--,--,--,--,--,Lightweight,,"5' 8""",170 lbs.,--,Orthodox,10/12/1971,0.6,40%,0.97,50%,0,0%,25%,2.1,,"6' 2""",170 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,1,0,0,FALSE,FALSE,21,0,26,,53,1,#N/A,13,,,Unknown,Unknown,0,#N/A,3,
3/13/1998,"New Orleans, Louisiana, USA",Laverne Clark,Josh Stuart,win,KO/TKO,,1,1:15,--,--,--,--,--,--,--,--,Lightweight,,"5' 11""",170 lbs.,--,Orthodox,12/2/1973,0,0%,0,0%,0,0%,0%,0,,"5' 9""",160 lbs.,--,,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,FALSE,FALSE,27,1,24,,51,1,#N/A,21,,,Unknown,Unknown,0,#N/A,4,
12/21/1997,"Yokohama, Kanagawa, Japan",Randy Couture,Maurice Smith,win,M-DEC,,3,3:00,0,19,3,1,0,9,0,0,Heavyweight,,"6' 1""",205 lbs.,"75""",Orthodox,6/22/1963,2.85,57%,1.53,59%,2.78,46%,58%,0.5,,"6' 2""",221 lbs.,--,Orthodox,12/13/1961,0.41,46%,0.47,60%,0.89,50%,20%,0.9,#N/A,#N/A,#N/A,#N/A,3,0,2,0,FALSE,FALSE,19,12,34,-2,61,0,#N/A,11,,,36,63,0,#N/A,14,
12/21/1997,"Yokohama, Kanagawa, Japan",Kazushi Sakuraba,Marcus Silveira,"nc


nc",Overturned,,1,1:51,0,0,0,0,0,4,1,1,Heavyweight,,"6' 0""",185 lbs.,--,Southpaw,7/14/1969,1.26,41%,2.03,51%,1.26,31%,48%,1.7,,"6' 3""",242 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,FALSE,FALSE,26,6,28,,55,1,#N/A,17,,,Unknown,Unknown,0,#N/A,4,
12/21/1997,"Yokohama, Kanagawa, Japan",Vitor Belfort,Joe Charles,win,SUB,Armbar,1,4:03,0,0,2,3,0,1,0,0,Heavyweight,,"6' 0""",185 lbs.,"74""",Southpaw,4/1/1977,1.59,46%,2.83,50%,1.02,60%,53%,0.6,,"6' 1""",260 lbs.,--,Southpaw,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,3,1,2,1,FALSE,FALSE,26,6,20,,48,0,1976011,14,,,Unknown,Unknown,0,#N/A,13,
12/21/1997,"Yokohama, Kanagawa, Japan",Frank Shamrock,Kevin Jackson,win,SUB,Armbar,1,0:16,0,1,0,1,0,2,1,0,Lightweight,,"5' 10""",185 lbs.,--,Orthodox,12/8/1972,4.75,53%,4.66,57%,0.35,50%,37%,1.1,,"5' 10""",199 lbs.,--,Switch,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,0,2,0,FALSE,FALSE,23,4,25,,52,2,#N/A,10,,,Unknown,Unknown,0,#N/A,2,
12/21/1997,"Yokohama, Kanagawa, Japan",David Abbott,Yoji Anjo,win,U-DEC,,2,3:00,0,13,3,0,0,9,0,1,Heavyweight,,"6' 0""",265 lbs.,--,Switch,4/26/1965,1.35,30%,3.55,38%,1.07,33%,66%,0,,"5' 11""",205 lbs.,--,Orthodox,3/28/1967,0,0%,3.13,25%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,6,6,0,0,FALSE,FALSE,10,0,32,2,60,0,#N/A,15,,,30,58,1,#N/A,5,
12/21/1997,"Yokohama, Kanagawa, Japan",Tra Telligman,Brad Kohler,win,SUB,Armbar,1,10:05,0,6,0,1,0,12,3,0,Heavyweight,,"6' 2""",233 lbs.,--,Orthodox,2/7/1965,1.83,35%,3.02,56%,0.87,100%,80%,0,,"5' 9""",220 lbs.,--,Orthodox,5/26/1964,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,1,0,0,FALSE,FALSE,7,12,32,-1,60,1,#N/A,5,,,33,61,0,#N/A,15,
10/17/1997,"Bay St. Louis, Mississippi, USA",Maurice Smith,David Abbott,win,SUB,Other,1,8:08,0,12,0,1,1,5,0,0,Heavyweight,,"6' 2""",221 lbs.,--,Orthodox,12/13/1961,0.41,46%,0.47,60%,0.89,50%,20%,0.9,,"6' 0""",265 lbs.,--,Switch,4/26/1965,1.35,30%,3.55,38%,1.07,33%,66%,0,#N/A,#N/A,#N/A,#N/A,1,0,6,5,FALSE,FALSE,12,10,35,3,63,0,#N/A,14,,,32,60,0,#N/A,15,
10/17/1997,"Bay St. Louis, Mississippi, USA",Mark Kerr,Dwayne Cason,win,SUB,Rear Naked Choke,1,0:53,0,5,1,1,0,0,0,0,Heavyweight,,"6' 3""",266 lbs.,--,Switch,12/21/1968,0.28,41%,0.89,28%,2.92,77%,0%,0.4,,"5' 10""",212 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,2,0,0,0,FALSE,FALSE,15,1,28,,56,0,#N/A,11,,,Unknown,Unknown,0,#N/A,1,
10/17/1997,"Bay St. Louis, Mississippi, USA",Randy Couture,Vitor Belfort,win,KO/TKO,Punches,1,8:16,0,34,1,1,0,6,0,0,Heavyweight,,"6' 1""",205 lbs.,"75""",Orthodox,6/22/1963,2.85,57%,1.53,59%,2.78,46%,58%,0.5,,"6' 0""",185 lbs.,"74""",Southpaw,4/1/1977,1.59,46%,2.83,50%,1.02,60%,53%,0.6,#N/A,#N/A,#N/A,#N/A,2,0,3,0,FALSE,FALSE,19,26,34,14,61,0,#N/A,11,,,20,48,0,1976011,14,
10/17/1997,"Bay St. Louis, Mississippi, USA",Dave Beneteau,Carlos Barreto,win,U-DEC,,2,3:00,0,13,3,0,0,11,2,0,Heavyweight,,"6' 2""",250 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,,"6' 4""",230 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,2,3,0,0,FALSE,FALSE,6,14,Unknown,,Unknown,1,#N/A,5,,,Unknown,Unknown,0,#N/A,9,
10/17/1997,"Bay St. Louis, Mississippi, USA",Mark Kerr,Greg Stott,win,KO/TKO,Knee,1,0:17,1,1,0,0,0,0,0,0,Heavyweight,,"6' 3""",266 lbs.,--,Switch,12/21/1968,0.28,41%,0.89,28%,2.92,77%,0%,0.4,,"5' 7""",220 lbs.,--,Southpaw,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,3,0,0,0,FALSE,FALSE,15,0,28,,56,0,#N/A,11,,,Unknown,Unknown,0,#N/A,1,
10/17/1997,"Bay St. Louis, Mississippi, USA",Dwayne Cason,Houston Dorr,win,KO/TKO,Punches,1,3:43,0,11,1,0,0,1,0,0,Heavyweight,,"5' 10""",212 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,,"6' 1""",210 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,1,0,0,FALSE,FALSE,1,1,Unknown,,Unknown,0,#N/A,1,,,Unknown,Unknown,0,#N/A,2,
10/17/1997,"Bay St. Louis, Mississippi, USA",Alex Hunter,Harry Moskowitz,win,S-DEC,,1,12:00,0,11,1,0,0,12,1,4,Heavyweight,,"5' 9""",226 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,,"6' 5""",275 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,1,0,0,0,FALSE,FALSE,2,6,Unknown,,Unknown,0,#N/A,0,,,Unknown,Unknown,0,#N/A,12,
7/27/1997,"Birmingham, Alabama, USA",Maurice Smith,Mark Coleman,win,U-DEC,,3,3:00,0,55,0,0,0,19,2,2,Heavyweight,,"6' 2""",221 lbs.,--,Orthodox,12/13/1961,0.41,46%,0.47,60%,0.89,50%,20%,0.9,,"6' 1""",205 lbs.,"75""",Orthodox,12/20/1964,1.88,52%,2.62,40%,3.89,40%,50%,0.8,#N/A,#N/A,#N/A,#N/A,0,0,6,0,FALSE,FALSE,12,16,35,3,63,0,#N/A,14,,,32,60,0,#N/A,10,
7/27/1997,"Birmingham, Alabama, USA",Mark Kerr,Dan Bobish,win,SUB,Other,1,1:38,0,3,1,0,0,0,0,0,Heavyweight,,"6' 3""",266 lbs.,--,Switch,12/21/1968,0.28,41%,0.89,28%,2.92,77%,0%,0.4,,"6' 2""",345 lbs.,--,Southpaw,1/26/1970,2.06,44%,1.74,34%,2.44,42%,0%,1.6,#N/A,#N/A,#N/A,#N/A,0,0,0,0,FALSE,FALSE,15,17,28,1,56,0,#N/A,11,,,27,55,0,#N/A,9,
7/27/1997,"Birmingham, Alabama, USA",Kevin Jackson,Tony Fryklund,win,SUB,Rear Naked Choke,1,0:44,0,2,1,1,0,0,0,0,Lightweight,,"5' 10""",199 lbs.,--,Switch,--,0,0%,0,0%,0,0%,0%,0,,"6' 0""",185 lbs.,--,Orthodox,3/26/1971,3.49,39%,6.5,43%,0,0%,66%,0.5,#N/A,#N/A,#N/A,#N/A,0,0,0,0,FALSE,FALSE,4,14,Unknown,,Unknown,0,#N/A,2,,,26,54,1,#N/A,9,
7/27/1997,"Birmingham, Alabama, USA",Dan Bobish,Brian Johnston,win,SUB,Forearm Choke,1,2:10,0,9,1,1,0,6,0,0,Heavyweight,,"6' 2""",345 lbs.,--,Southpaw,1/26/1970,2.06,44%,1.74,34%,2.44,42%,0%,1.6,,"6' 3""",230 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,1,2,3,FALSE,FALSE,17,5,27,,55,0,#N/A,9,,,Unknown,Unknown,0,#N/A,5,
7/27/1997,"Birmingham, Alabama, USA",Mark Kerr,Moti Horenstein,win,KO/TKO,Punches,1,2:22,0,14,1,0,0,1,0,0,Heavyweight,,"6' 3""",266 lbs.,--,Switch,12/21/1968,0.28,41%,0.89,28%,2.92,77%,0%,0.4,,"6' 4""",230 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,1,0,0,1,FALSE,FALSE,15,1,28,,56,0,#N/A,11,,,Unknown,Unknown,0,#N/A,6,
7/27/1997,"Birmingham, Alabama, USA",Kevin Jackson,Todd Butler,win,KO/TKO,Punches,1,1:27,0,3,1,0,0,1,0,0,Lightweight,,"5' 10""",199 lbs.,--,Switch,--,0,0%,0,0%,0,0%,0%,0,,"6' 1""",200 lbs.,--,Southpaw,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,1,0,0,0,FALSE,FALSE,4,1,Unknown,,Unknown,0,#N/A,2,,,Unknown,Unknown,0,#N/A,4,
7/27/1997,"Birmingham, Alabama, USA",Joe Moreira,Yuri Vaulin,win,U-DEC,,2,3:00,0,7,3,0,0,1,0,0,Lightweight,,"5' 11""",195 lbs.,--,Southpaw,--,0,0%,0,0%,0,0%,0%,0,,"6' 4""",197 lbs.,--,Southpaw,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,1,0,0,FALSE,FALSE,2,0,Unknown,,Unknown,0,#N/A,2,,,Unknown,Unknown,0,#N/A,1,
7/27/1997,"Birmingham, Alabama, USA",Alex Hunter,Sam Fulton,win,SUB,Other,1,2:30,0,7,1,0,0,1,0,0,Heavyweight,,"5' 9""",226 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,,--,--,--,,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,0,0,1,FALSE,FALSE,2,0,Unknown,,Unknown,0,#N/A,0,,,Unknown,Unknown,0,#N/A,2,
7/27/1997,"Birmingham, Alabama, USA",Tony Fryklund,Donnie Chappell,win,SUB,Other - Choke,1,1:31,0,5,1,1,0,0,0,0,Lightweight,,"6' 0""",185 lbs.,--,Orthodox,3/26/1971,3.49,39%,6.5,43%,0,0%,66%,0.5,,"5' 11""",178 lbs.,--,Southpaw,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,1,0,0,FALSE,FALSE,14,0,26,,54,1,#N/A,9,,,Unknown,Unknown,0,#N/A,1,
5/30/1997,"Augusta, Georgia, USA",Vitor Belfort,David Abbott,win,KO/TKO,Punches,1,0:52,0,15,1,0,0,2,0,0,Heavyweight,,"6' 0""",185 lbs.,"74""",Southpaw,4/1/1977,1.59,46%,2.83,50%,1.02,60%,53%,0.6,,"6' 0""",265 lbs.,--,Switch,4/26/1965,1.35,30%,3.55,38%,1.07,33%,66%,0,#N/A,#N/A,#N/A,#N/A,2,0,6,4,FALSE,FALSE,26,10,20,-12,48,0,1976011,14,,,32,60,0,#N/A,15,
5/30/1997,"Augusta, Georgia, USA",Randy Couture,Steven Graham,win,KO/TKO,Punches,1,3:13,0,16,1,0,0,0,0,0,Heavyweight,,"6' 1""",205 lbs.,"75""",Orthodox,6/22/1963,2.85,57%,1.53,59%,2.78,46%,58%,0.5,,"6' 1""",290 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,FALSE,FALSE,19,2,33,,61,0,#N/A,11,,,Unknown,Unknown,0,#N/A,1,
5/30/1997,"Augusta, Georgia, USA",Guy Mezger,Tito Ortiz,win,SUB,Guillotine Choke,1,2:00,0,0,0,1,0,5,1,0,Lightweight,,"6' 1""",200 lbs.,--,Orthodox,1/1/1968,2.3,32%,1.36,72%,0.39,50%,88%,0,,"6' 3""",205 lbs.,"74""",Orthodox,1/23/1975,2.59,46%,2.88,60%,2.47,35%,54%,0.6,#N/A,#N/A,#N/A,#N/A,2,0,0,0,FALSE,FALSE,30,19,29,7,57,2,#N/A,14,,,22,50,1,#N/A,12,
5/30/1997,"Augusta, Georgia, USA",Randy Couture,Tony Halme,win,SUB,Rear Naked Choke,1,0:56,0,1,1,1,0,0,0,0,Heavyweight,,"6' 1""",205 lbs.,"75""",Orthodox,6/22/1963,2.85,57%,1.53,59%,2.78,46%,58%,0.5,,"6' 3""",300 lbs.,--,Orthodox,1/6/1963,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,1,0,0,0,FALSE,FALSE,19,0,33,-1,61,0,#N/A,11,,,34,62,0,#N/A,4,
5/30/1997,"Augusta, Georgia, USA",Steven Graham,Dmitri Stepanov,win,SUB,Keylock,1,1:30,0,0,1,1,0,1,0,0,Heavyweight,,"6' 1""",290 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,,"6' 3""",217 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,1,0,0,FALSE,FALSE,2,0,Unknown,,Unknown,0,#N/A,1,,,Unknown,Unknown,0,#N/A,1,
5/30/1997,"Augusta, Georgia, USA",Enson Inoue,Royce Alger,win,SUB,Armbar,1,1:36,0,0,0,1,0,3,0,0,Lightweight,,"5' 10""",210 lbs.,--,Orthodox,4/15/1967,1.7,63%,1.88,30%,0,0%,33%,0,,"5' 10""",199 lbs.,--,Orthodox,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,0,0,0,0,FALSE,FALSE,12,3,30,,58,0,#N/A,8,,,Unknown,Unknown,0,#N/A,2,
5/30/1997,"Augusta, Georgia, USA",Guy Mezger,Christophe Leninger,win,U-DEC,,2,3:00,0,35,0,0,0,3,0,1,Lightweight,,"6' 1""",200 lbs.,--,Orthodox,1/1/1968,2.3,32%,1.36,72%,0.39,50%,88%,0,,"6' 0""",200 lbs.,--,Southpaw,--,0,0%,0,0%,0,0%,0%,0,#N/A,#N/A,#N/A,#N/A,3,0,0,1,FALSE,FALSE,30,3,29,,57,2,#N/A,14,,,Unknown,Unknown,0,#N/A,4,
